_id,name,city_id,city,restaurant_type,food_type,cuisine[0],cuisine[1],image,rating,deliveryTime,isActive,address,location.type,location.coordinates[0],location.coordinates[1],openingHours.Monday,openingHours.Tuesday,openingHours.Wednesday,openingHours.Thursday,openingHours.Friday,openingHours.Saturday,openingHours.Sunday,priceRange,isOpen,__v
6824f7b01b886185f9bc92d6,Bombay Chaat House,6824f3333713dab9dbe55224,Lucknow,HIGH,Veg,Street Food,Chaat,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.1,20 mins,TRUE,"Hazratganj, Lucknow, Uttar Pradesh",Point,80.9462,26.8467,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 3000,TRUE,0
6824f7b01b886185f9bc92d7,Food Court,6824f3333713dab9dbe55224,Lucknow,HIGH,Veg,Biryani,North Indian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.5,35 mins,TRUE,"Hazratganj, Lucknow, Uttar Pradesh",Point,80.9462,26.8467,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 3000,TRUE,0
6824f7b01b886185f9bc92d8,Hungry Birds,6824f3333713dab9dbe55224,Lucknow,HIGH,Non Veg,Rajasthani,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPdg8ewaI81KS2VflCoIzAf0Rh-GqMguwDFA&s,4.4,32 mins,TRUE,"Hazratganj, Lucknow, Uttar Pradesh",Point,80.9462,26.8467,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 3000,TRUE,0
6824f7b01b886185f9bc92d9,Siri Fast Foods,6824f3333713dab9dbe55224,Lucknow,HIGH,Non Veg,Gujarati,Snacks,"https://source.unsplash.com/800x600/?gujarati-food,restaurant",4.2,25 mins,TRUE,"Hazratganj, Lucknow, Uttar Pradesh",Point,80.9462,26.8467,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 3000,TRUE,0
6824f7b01b886185f9bc92da,Spice Hub,6824f3333713dab9dbe55225,Mumbai,HIGH,Non Veg,South Indian,Chinese,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVBJkXS-meeWA94pJm2_C8cIWEoNuEKWGPng&s,4.5,30 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92db,Coastal Flavours,6824f3333713dab9dbe55225,Mumbai,HIGH,Non Veg,Seafood,Andhra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlkHOELaYt-udzwGOdp2s2W7XbJIbvJbBr9Q&s,4.3,25 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92dc,Guntur Tiffins,6824f3333713dab9dbe55225,Mumbai,HIGH,Veg,Breakfast,South Indian,https://content.jdmagicbox.com/comp/visakhapatnam/i1/0891px891.x891.230329055754.r9i1/catalogue/vrs-guntur-tiffins-visakhapatnam-tiffin-services-4rymm315d3.jpg,4.2,20 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92dd,KFC,6824f3333713dab9dbe55225,Mumbai,HIGH,Veg,Fast Food,Chicken,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.6,25 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92de,Domino's Pizza,6824f3333713dab9dbe55225,Mumbai,HIGH,Veg,Pizza,Italian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.4,30 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92df,Burger King,6824f3333713dab9dbe55225,Mumbai,HIGH,Veg,Fast Food,Burgers,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.3,22 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e0,Punjabi Zaika,6824f3333713dab9dbe55225,Mumbai,HIGH,Non Veg,Punjabi,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3aedymBQX4RJ6FcXj2HjHSwnr5gRS_wewfg&s,4.6,35 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e1,Tandoori Tales,6824f3333713dab9dbe55225,Mumbai,HIGH,Non Veg,Tandoori,Mughlai,https://encrypted-tbn0.gstatic.com/images?q=tbn:https://b.zmtcdn.com/data/pictures/chains/1/18726111/4dcd3a5664ac6d1dacb0b88567182002.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A&s,4.4,30 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e2,Bombay Chaat House,6824f3333713dab9dbe55225,Mumbai,HIGH,Veg,Street Food,Chaat,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.1,20 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e3,Food Court,6824f3333713dab9dbe55225,Mumbai,HIGH,Veg,Biryani,North Indian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.5,35 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e4,Hungry Birds,6824f3333713dab9dbe55225,Mumbai,HIGH,Non Veg,Rajasthani,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPdg8ewaI81KS2VflCoIzAf0Rh-GqMguwDFA&s,4.4,32 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e5,Siri Fast Foods,6824f3333713dab9dbe55225,Mumbai,HIGH,Non Veg,Gujarati,Snacks,"https://source.unsplash.com/800x600/?gujarati-food,restaurant",4.2,25 mins,TRUE,"Andheri West, Mumbai, Maharashtra",Point,72.8777,19.076,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 10:00 PM,200 - 26000,TRUE,0
6824f7b01b886185f9bc92e6,Spice Hub,6824f3333713dab9dbe55226,Kolkata,HIGH,Non Veg,South Indian,Chinese,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVBJkXS-meeWA94pJm2_C8cIWEoNuEKWGPng&s,4.5,30 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92e7,Coastal Flavours,6824f3333713dab9dbe55226,Kolkata,HIGH,Non Veg,Seafood,Andhra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlkHOELaYt-udzwGOdp2s2W7XbJIbvJbBr9Q&s,4.3,25 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92e8,Guntur Tiffins,6824f3333713dab9dbe55226,Kolkata,HIGH,Veg,Breakfast,South Indian,https://content.jdmagicbox.com/comp/visakhapatnam/i1/0891px891.x891.230329055754.r9i1/catalogue/vrs-guntur-tiffins-visakhapatnam-tiffin-services-4rymm315d3.jpg,4.2,20 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92e9,KFC,6824f3333713dab9dbe55226,Kolkata,HIGH,Veg,Fast Food,Chicken,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.6,25 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92ea,Domino's Pizza,6824f3333713dab9dbe55226,Kolkata,HIGH,Veg,Pizza,Italian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.4,30 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92eb,Burger King,6824f3333713dab9dbe55226,Kolkata,HIGH,Veg,Fast Food,Burgers,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.3,22 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92ec,Punjabi Zaika,6824f3333713dab9dbe55226,Kolkata,HIGH,Non Veg,Punjabi,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3aedymBQX4RJ6FcXj2HjHSwnr5gRS_wewfg&s,4.6,35 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92ed,Tandoori Tales,6824f3333713dab9dbe55226,Kolkata,HIGH,Non Veg,Tandoori,Mughlai,https://encrypted-tbn0.gstatic.com/images?q=tbn:https://b.zmtcdn.com/data/pictures/chains/1/18726111/4dcd3a5664ac6d1dacb0b88567182002.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A&s,4.4,30 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92ee,Bombay Chaat House,6824f3333713dab9dbe55226,Kolkata,HIGH,Veg,Street Food,Chaat,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.1,20 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92ef,Food Court,6824f3333713dab9dbe55226,Kolkata,HIGH,Veg,Biryani,North Indian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.5,35 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92f0,Hungry Birds,6824f3333713dab9dbe55226,Kolkata,HIGH,Non Veg,Rajasthani,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPdg8ewaI81KS2VflCoIzAf0Rh-GqMguwDFA&s,4.4,32 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92f1,Siri Fast Foods,6824f3333713dab9dbe55226,Kolkata,HIGH,Non Veg,Gujarati,Snacks,"https://source.unsplash.com/800x600/?gujarati-food,restaurant",4.2,25 mins,TRUE,"Park Street, Kolkata, West Bengal",Point,88.3639,22.5726,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 2000,TRUE,0
6824f7b01b886185f9bc92f2,Spice Hub,6824f3333713dab9dbe55227,Jaipur,HIGH,Non Veg,South Indian,Chinese,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVBJkXS-meeWA94pJm2_C8cIWEoNuEKWGPng&s,4.5,30 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f3,Coastal Flavours,6824f3333713dab9dbe55227,Jaipur,HIGH,Non Veg,Seafood,Andhra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlkHOELaYt-udzwGOdp2s2W7XbJIbvJbBr9Q&s,4.3,25 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f4,Guntur Tiffins,6824f3333713dab9dbe55227,Jaipur,HIGH,Veg,Breakfast,South Indian,https://content.jdmagicbox.com/comp/visakhapatnam/i1/0891px891.x891.230329055754.r9i1/catalogue/vrs-guntur-tiffins-visakhapatnam-tiffin-services-4rymm315d3.jpg,4.2,20 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f5,KFC,6824f3333713dab9dbe55227,Jaipur,HIGH,Veg,Fast Food,Chicken,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.6,25 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f6,Domino's Pizza,6824f3333713dab9dbe55227,Jaipur,HIGH,Veg,Pizza,Italian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.4,30 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f7,Burger King,6824f3333713dab9dbe55227,Jaipur,HIGH,Veg,Fast Food,Burgers,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.3,22 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f8,Punjabi Zaika,6824f3333713dab9dbe55227,Jaipur,HIGH,Non Veg,Punjabi,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3aedymBQX4RJ6FcXj2HjHSwnr5gRS_wewfg&s,4.6,35 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92f9,Tandoori Tales,6824f3333713dab9dbe55227,Jaipur,HIGH,Non Veg,Tandoori,Mughlai,https://encrypted-tbn0.gstatic.com/images?q=tbn:https://b.zmtcdn.com/data/pictures/chains/1/18726111/4dcd3a5664ac6d1dacb0b88567182002.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A&s,4.4,30 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92fa,Bombay Chaat House,6824f3333713dab9dbe55227,Jaipur,HIGH,Veg,Street Food,Chaat,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.1,20 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92fb,Food Court,6824f3333713dab9dbe55227,Jaipur,HIGH,Veg,Biryani,North Indian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.5,35 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92fc,Hungry Birds,6824f3333713dab9dbe55227,Jaipur,HIGH,Non Veg,Rajasthani,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPdg8ewaI81KS2VflCoIzAf0Rh-GqMguwDFA&s,4.4,32 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92fd,Siri Fast Foods,6824f3333713dab9dbe55227,Jaipur,HIGH,Non Veg,Gujarati,Snacks,"https://source.unsplash.com/800x600/?gujarati-food,restaurant",4.2,25 mins,TRUE,"MI Road, Jaipur, Rajasthan",Point,75.7873,26.9124,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 17000,TRUE,0
6824f7b01b886185f9bc92fe,Spice Hub,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Non Veg,South Indian,Chinese,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVBJkXS-meeWA94pJm2_C8cIWEoNuEKWGPng&s,4.5,30 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
6824f7b01b886185f9bc92ff,Coastal Flavours,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Non Veg,Seafood,Andhra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlkHOELaYt-udzwGOdp2s2W7XbJIbvJbBr9Q&s,4.3,25 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
6824f7b01b886185f9bc9300,Guntur Tiffins,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Veg,Breakfast,South Indian,https://content.jdmagicbox.com/comp/visakhapatnam/i1/0891px891.x891.230329055754.r9i1/catalogue/vrs-guntur-tiffins-visakhapatnam-tiffin-services-4rymm315d3.jpg,4.2,20 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
6824f7b01b886185f9bc9301,KFC,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Veg,Fast Food,Chicken,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.6,25 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
6824f7b01b886185f9bc9302,Domino's Pizza,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Veg,Pizza,Italian,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.4,30 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
6824f7b01b886185f9bc9303,Burger King,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Veg,Fast Food,Burgers,https://d2w46d36moy248.cloudfront.net/media/dine/KFC_imVFF4A.jpg,4.3,22 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
6824f7b01b886185f9bc9304,Punjabi Zaika,6824f3333713dab9dbe55228,Ahmedabad,HIGH,Non Veg,Punjabi,North Indian,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3aedymBQX4RJ6FcXj2HjHSwnr5gRS_wewfg&s,4.6,35 mins,TRUE,"CG Road, Ahmedabad, Gujarat",Point,72.5714,23.0225,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 9:30 PM,200 - 8000,TRUE,0
